Topic ID,Views
sf-inbox-client-now-record-overview-htm,611
sf-inbox-client-now-settings-htm,710
sf-inbox-client-offline-htm,689
sf-inbox-client-pin-panel-htm,"2,487"
sf-inbox-client-prioritize-with-intelligent-notifications-htm,780
sf-inbox-client-productivity-htm,839
sf-inbox-client-search-htm,826
sf-inbox-client-send-later-htm,"1,043"
sf-inbox-client-settings-htm,846
sf-inbox-client-smart-follow-up-reminders-htm,785
sf-inbox-client-templates-htm,857
sf-inbox-client-text-shortcuts-htm,"1,167"
sf-inbox-client-view-contact-cards-htm,698
sf-inbox-client-view-task-htm,843
sf-inbox-client-work-with-salesforce-data-htm,981
sf-inbox-clients-htm,"6,113"
sf-inbox-clients-install-htm,"1,389"
sf-inbox-clients-list-htm,"2,388"
sf-inbox-considerations-htm,"4,091"
sf-inbox-htm,"23,680"
sf-inbox-rn-android-510-Android10-support-htm,664
sf-inbox-rn-android-510-insight-filters-htm,555
sf-inbox-rn-android-510-parent-htm,615
sf-inbox-rn-android-510-template-folders-htm,420
sf-inbox-rn-android-520-conversation-view-htm,873
sf-inbox-rn-android-520-dismiss-insights-htm,467
sf-inbox-rn-android-520-multiple-joins-htm,428
sf-inbox-rn-android-520-parent-htm,487
sf-inbox-rn-android-520-supplemental-contact-EOL-htm,486
sf-inbox-rn-android-530-parent-htm,606
sf-inbox-rn-android-540-parent-htm,544
sf-inbox-rn-android-540-removed-SIQ-login-htm,529
sf-inbox-rn-android-550-parent-htm,560
sf-inbox-rn-android-550-removed-android-5-support-htm,587
sf-inbox-rn-android-550-removed-locations-htm,564
sf-inbox-rn-android-560-parent-htm,588
sf-inbox-rn-android-parent-htm,845
sf-inbox-rn-ios-810-insight-filters-htm,461
sf-inbox-rn-ios-810-iOS13-support-htm,562
sf-inbox-rn-ios-810-parent-htm,649
sf-inbox-rn-ios-810-template-folders-htm,577
sf-inbox-rn-ios-820-dismiss-insights-htm,503
sf-inbox-rn-ios-820-multiple-joins-htm,488
sf-inbox-rn-ios-820-parent-htm,580
sf-inbox-rn-ios-820-supplemental-contact-EOL-htm,401
sf-inbox-rn-ios-830-parent-htm,593
sf-inbox-rn-ios-840-default-browser-htm,622
sf-inbox-rn-ios-840-parent-htm,617
sf-inbox-rn-ios-840-removed-SIQ-login-htm,629
sf-inbox-rn-ios-850-dignostic-tools-htm,700
sf-inbox-rn-ios-850-parent-htm,468
sf-inbox-rn-ios-850-removed-locations-htm,568
sf-inbox-rn-ios-860-intune-support-htm,"1,173"
sf-inbox-rn-ios-860-iOS14-support-htm,572
sf-inbox-rn-ios-860-parent-htm,943
sf-inbox-rn-ios-parent-htm,"1,288"
sf-inbox-rn-parent-htm,"1,219"
sf-inbox-setup-configure-features-htm,"3,036"
sf-inbox-setup-enable-aac-dashboard-htm,"2,083"
sf-inbox-setup-htm,"12,116"
sf-inbox-setup-now-considerations-htm,"1,248"
sf-inbox-setup-read-receipts-htm,"1,186"
sf-inbox-setup-select-users-htm,"4,581"
sf-inbox-setup-start-setup-assistant-htm,"4,737"
sf-inbox-setup-system-requirements-htm,"3,763"
sf-inbox-setup-tracking-considerations-htm,"3,470"
sf-inbox-setup-verify-active-users-htm,"2,771"
sf-incentivize-channel-partner-htm,297
sf-incentivize-channel-partners-capabilities-htm,250
sf-incident-mgmt-add-broadcasts-to-incident-htm,969
sf-incident-mgmt-add-entitlements-page-layout-htm,456
sf-incident-mgmt-add-milestones-htm,483
sf-incident-mgmt-add-related-to-cases-htm,693
sf-incident-mgmt-add-site-banner-component-htm,831
sf-incident-mgmt-admin-setup-work-plan-htm,525
sf-incident-mgmt-agent-work-plans-htm,437
sf-incident-mgmt-assign-access-htm,901
sf-incident-mgmt-assign-broadcast-comms-access-htm,779
sf-incident-mgmt-assign-topic-to-network-htm,554
sf-incident-mgmt-automate-htm,512
sf-incident-mgmt-broadcast-slack-example-htm,118
sf-incident-mgmt-case-vs-incident-htm,"1,878"
sf-incident-mgmt-comms-htm,605
sf-incident-mgmt-comms-limitations-htm,555
sf-incident-mgmt-create-broadcast-topic-htm,564
sf-incident-mgmt-create-change-request-htm,"1,452"
sf-incident-mgmt-create-entitlement-htm,434
sf-incident-mgmt-create-incident-channel-htm,677
sf-incident-mgmt-create-incident-htm,940
sf-incident-mgmt-create-presence-status-htm,619
sf-incident-mgmt-create-problem-htm,650
sf-incident-mgmt-create-queue-htm,503
sf-incident-mgmt-create-skill-htm,474
sf-incident-mgmt-create-work-plan-htm,555
sf-incident-mgmt-create-work-plan-template-htm,614
sf-incident-mgmt-diagnose-problem-htm,616
sf-incident-mgmt-enable-emails-htm,448
sf-incident-mgmt-enable-incident-management-htm,"2,255"
sf-incident-mgmt-enable-site-banners-htm,655
sf-incident-mgmt-example-htm,"1,214"
sf-incident-mgmt-flow-considerations-htm,661
sf-incident-mgmt-flows-htm,668
sf-incident-mgmt-htm,"6,085"
sf-incident-mgmt-identify-incident-htm,738
sf-incident-mgmt-identify-problems-htm,624
sf-incident-mgmt-integrations-htm,714
sf-incident-mgmt-manage-slas-htm,861
sf-incident-mgmt-objects-htm,"2,342"
sf-incident-mgmt-related-change-requests-htm,419
sf-incident-mgmt-related-incidents-htm,723
sf-incident-mgmt-reporting-htm,599
sf-incident-mgmt-resolve-incident-htm,617
sf-incident-mgmt-roll-out-fix-htm,525
sf-incident-mgmt-route-incidents-htm,557
sf-incident-mgmt-sample-flows-htm,951
sf-incident-mgmt-set-up-entitlement-process-htm,488
sf-incident-mgmt-setup-broadcast-banners-htm,642
sf-incident-mgmt-setup-broadcast-comms-htm,"1,347"
sf-incident-mgmt-setup-broadcast-emails-htm,465
sf-incident-mgmt-setup-flows-htm,631
sf-incident-mgmt-setup-htm,994
sf-incident-mgmt-setup-routing-htm,458
sf-incident-mgmt-sla-admin-setup-htm,477
sf-incident-mgmt-sla-agents-htm,389
sf-incident-mgmt-swarm-htm,796
sf-incident-mgmt-track-incident-htm,782
sf-incident-mgmt-use-slas-htm,574
sf-incident-mgmt-what-is-this-htm,"3,328"
sf-Increase-Send-Quota-mc-htm,311
sf-indicate-provider-status-in-the-ui-htm,460
sf-individuals-data-privacy-for-existing-records-htm,"1,046"
sf-individuals-duplicate-management-htm,"1,058"
sf-individuals-fields-htm,"1,768"
sf-individuals-honoring-data-privacy-preferences-htm,"1,123"
sf-individuals-merge-lex-htm,884
sf-individuals-setup-data-privacy-htm,"3,571"
sf-individuals-store-data-privacy-htm,"3,071"
sf-individuals-things-to-know-privacy-records-htm,"1,532"
sf-industries-common-features-htm,"2,892"
sf-industries-einstein-considerations-limit-transaction-htm,690
sf-industries-einstein-ed-app-templates-overview-htm,589
sf-industries-einstein-ed-cal-dataset-htm,522
sf-industries-einstein-ed-config-recipes-htm,580
sf-industries-einstein-ed-external-sales-data-htm,651
sf-industries-einstein-ed-generate-predictions-htm,430
sf-industries-einstein-ed-prerequisites-htm,484
sf-industries-einstein-ed-story-htm,605
sf-industries-einstein-ed-update-prediction-htm,537
sf-industries-einstein-ed-visit-recommendation-htm,525
sf-industries-einstein-object-detection-build-model-htm,736
sf-industries-einstein-object-detection-detect-image-considerations-htm,617
sf-industries-einstein-object-detection-enable-htm,617
sf-industries-einstein-object-detection-example-objects-htm,558
sf-industries-einstein-object-detection-improve-model-htm,547
sf-industries-einstein-object-detection-metric-htm,571
sf-industries-einstein-object-detection-overview-htm,"1,037"
sf-industries-einstein-object-detection-permission-set-htm,769
sf-industries-einstein-object-detection-prepare-annotations-htm,749
sf-industries-einstein-object-detection-prepare-dataset-htm,725
sf-industries-einstein-object-detection-prepare-einstein-to-detect-htm,726
sf-industries-einstein-object-detection-review-detected-objects-htm,704
sf-industries-einstein-object-detection-update-model-htm,660
sf-industries-einstein-object-detection-upload-dataset-htm,716
sf-industries-einstein-strategy-with-einstein-discovery-htm,623
sf-industries-einstein-strategy-with-prediction-builder-htm,450
sf-industries-einstein-visit-frequency-config-recipes-htm,232
sf-industries-einstein-visit-frequency-ed-external-sales-data-htm,177
sf-industries-einstein-visit-frequency-ed-generate-predictions-htm,189
sf-industries-einstein-visit-frequency-ed-story-htm,156
sf-industries-einstein-visit-frequency-recommendation-htm,165
sf-industries-einstein-visit-frequency-strategy-htm,222
sf-industries-einstein-visit-frequency-strategy-with-einstein-discovery-htm,146
sf-industries-einstein-visit-frequency-update-prediction-htm,190
sf-industries-einstein-visit-recommendation-delete-htm,660
sf-industries-einstein-visit-recommendation-enable-htm,861
sf-industries-einstein-visit-recommendation-example-htm,787
sf-industries-einstein-visit-recommendation-flow-htm,647
sf-industries-einstein-visit-recommendation-flow-strategy-htm,829
sf-industries-einstein-visit-recommendation-htm,"1,001"
sf-industries-einstein-visit-recommendation-setup-htm,870
sf-industries-einstein-visit-recommendation-strategy-apex-htm,448
sf-industries-einstein-visit-recommendation-strategy-htm,660
sf-industries-eisntein-ref-visit-recco-htm,702
sf-industries-eisntein-setup-task-recco-using-apex-htm,656
sf-industries-object-access-by-license-htm,749
sf-industry-integration-solutions-htm,817
sf-input-field-conditions-in-decision-tables-htm,453
sf-inserting-updating-or-deleting-data-htm,"14,869"
sf-insights-guidelines-htm,"3,142"
sf-insights-htm,"4,633"
sf-insights-setup-htm,"3,560"
sf-Install-Concierge-DA-Package-htm,366
sf-install-in-existing-sandboxes-htm,"2,897"
sf-install-managed-package-htm,"1,331"
sf-install-omnistudio-package-htm,25
sf-install-the-loyalty-management-package-htm,559
sf-install-the-promotion-sharing-add-on-htm,106
sf-installing-the-data-loader-htm,"17,665"
sf-integrate-b2c-commerce-with-single-signon-configurations-htm,"1,086"
sf-integrate-b2c-commerce-with-single-signon-design-considerations-htm,383
sf-integrate-b2c-commerce-with-single-signon-htm,"1,381"
sf-integrate-b2c-commerce-with-single-signon-workflow-htm,432
sf-integrate-bre-de-htm,509
sf-integrate-merge-fields-sControls-htm,550
sf-integrate-what-is-api-htm,"26,772"
sf-integration-rule-info-fields-htm,626
sf-intelligent-document-automation-htm,789
sf-intelligent-document-reader-aws-account-named-credential-htm,358
sf-intelligent-document-reader-bring-your-own-aws-account-faqs-htm,264
sf-intelligent-document-reader-configure-settings-htm,271
sf-intelligent-document-reader-create-aws-account-htm,468
sf-intelligent-document-reader-create-document-types-htm,301
sf-intelligent-document-reader-create-mappings-htm,308
sf-intelligent-document-reader-enable-image-preview-htm,373
sf-intelligent-document-reader-htm,"1,338"
sf-intelligent-document-reader-map-fields-htm,316
sf-intelligent-document-reader-object-permissions-htm,264
sf-intelligent-document-reader-view-and-manage-mappings-htm,237
sf-intelligent-form-reader-htm,"1,269"
sf-interaction-studio-custom-field-htm,318
sf-interaction-studio-htm,475
sf-interaction-studio-prereq-htm,295
sf-interaction-studio-ready-htm,308
sf-interaction-studio-send-data-htm,264
sf-intro-eri-htm,980
sf-inv-add-a-location-group-htm,322
sf-inv-add-a-location-htm,618
sf-inv-assign-a-location-to-a-location-group-htm,322
sf-inv-basics-htm,665
sf-inv-commit-location-changes-htm,320
sf-inv-customize-the-omnichannel-inventory-console-htm,252
sf-inv-delete-a-location-group-htm,219
sf-inv-delete-a-location-htm,338
sf-inv-edit-a-location-group-htm,185
sf-inv-edit-a-location-htm,440
sf-inv-get-started-with-locations-and-location-groups-htm,439
sf-inv-get-started-with-omnichannel-inventory-htm,768
sf-inv-get-to-know-the-omnichannel-inventory-console-htm,282
sf-inv-location-group-assignments-htm,333
sf-inv-location-groups-htm,458
sf-inv-locations-htm,554
sf-inv-lookup-inventory-htm,522
sf-inv-manage-locations-and-location-groups-htm,648
sf-inv-omnichannel-inventory-apis-htm,991
sf-inv-omnichannel-inventory-app-htm,536
sf-inv-omnichannel-inventory-connect-rest-apis-htm,829
sf-inv-omnichannel-inventory-console-htm,381
sf-inv-omnichannel-inventory-glossary-htm,784
sf-inv-omnichannel-inventory-headless-apis-htm,826
sf-inv-omnichannel-inventory-htm,"1,766"
sf-inv-omnichannel-inventory-integrations-htm,657
sf-inv-omnichannel-inventory-resources-htm,786
sf-inv-omnichannel-inventory-service-htm,972
sf-inv-remove-a-location-from-a-location-group-htm,256
sf-inv-using-the-omnichannel-inventory-app-htm,376
sf-inv-using-the-omnichannel-inventory-service-htm,520
sf-inv-view-async-operations-logs-htm,433
sf-inv-view-records-in-the-omnichannel-inventory-console-htm,262
sf-inv-what-is-omnichannel-inventory-htm,552
sf-invitations-scheduling-htm,"3,971"
sf-invocable-actions-htm,142
sf-invoke-a-decision-matrix-htm,488
sf-invoke-an-expression-set-in-a-flow-htm,638
sf-invoke-decision-matrix-integration-procedure-htm,227
sf-invoke-decision-matrix-omniscripts-htm,209
sf-invoke-expression-set-integration-procedure-htm,263
sf-invoke-expression-set-omniscripts-htm,344
sf-iot-action-output-salesforce-htm,178
sf-iot-clear-stuck-events-htm,189
sf-iot-create-output-action-marketing-cloud-htm,143
sf-iot-create-output-action-marketing-cloud-task-htm,215
sf-iot-delete-components-iot-cloud-htm,159
sf-iot-delete-event-pipe-htm,158
sf-iot-delete-input-stream-htm,139
sf-iot-deploy-orchestration-htm,199
sf-iot-deploy-orchestration-sandbox-htm,199
sf-iot-deploy-orchestration-task-export-import-htm,116
sf-iot-deploy-orchestration-task-heroku-cli-htm,209
sf-iot-deploy-orchestration-task-htm,176
sf-iot-get-salesforce-data-htm,166
sf-iot-home-htm,283
sf-iot-http-output-action-connections-htm,175
sf-iot-http-output-action-create-htm,219
sf-iot-http-output-action-htm,211
sf-iot-http-output-action-test-logging-htm,173
sf-iot-http-output-action-test-sending-htm,171
sf-iot-ingestion-access-token-expiration-htm,301
sf-iot-js-add-field-htm,286
sf-iot-js-groom-data-htm,192
sf-iot-orchestration-execution-htm,162
sf-iot-orchestration-execution-properties-htm,171
sf-iot-set-up-prereqs-marketing-cloud-htm,194
sf-iot-test-actions-transitions-htm,183
sf-iot-testing-troubleshooting-orchestration-htm,153
sf-iot-validate-states-rules-htm,146
sf-iot-verify-azure-event-hub-connection-htm,431
sf-iot-verify-context-data-profile-htm,162
sf-iot-verify-events-profile-htm,214
sf-iot-verify-http-push-connection-htm,155
sf-iot-verify-input-connection-htm,195
sf-iotx-action-add-htm,284
sf-iotx-conditions-define-htm,314
sf-iotx-context-create-htm,416
sf-iotx-enable-htm,537
sf-iotx-event-sender-htm,247
sf-iotx-event-viewer-htm,274
sf-iotx-high-usage-email-htm,256
sf-iotx-home-htm,926
sf-iotx-how-orchestrations-executed-htm,258
sf-iotx-key-concepts-htm,360
sf-iotx-limits-htm,346
sf-iotx-monitor-orchestrations-htm,233
sf-iotx-monitor-usage-htm,275
sf-iotx-orchestration-activate-htm,276
sf-iotx-orchestration-create-htm,385
sf-iotx-orchestrations-overview-htm,450
sf-iotx-reference-how-to-htm,272
sf-iotx-rule-create-htm,324
sf-iotx-rule-evaluate-specify-htm,235
sf-iotx-salesforce-record-create-htm,278
sf-iotx-salesforce-records-delete-htm,259
sf-iotx-salesforce-records-edit-htm,282
sf-iotx-salesforce-records-read-htm,281
sf-iotx-show-iot-insights-htm,461
sf-iotx-state-transition-add-htm,285
sf-iotx-states-define-htm,355
sf-iotx-states-define-rules-tab-htm,261
sf-iotx-states-visually-define-htm,206
sf-iotx-troubleshoot-orchestrations-htm,292
sf-iotx-usage-alerts-htm,219
sf-IS-create-cc-visits-htm,462
sf-IS-create-cc-visits-mobile-htm,415
sf-IS-create-visits-htm,643
sf-IS-create-visits-mobile-htm,392
sf-IS-execute-visits-htm,663
sf-IS-intelligent-sales-htm,892
sf-IS-intelligent-sales-mobile-intro-htm,605
sf-IS-perform-counts-htm,402
sf-IS-request-transfer-htm,764
sf-IS-request-transfer-mobile-htm,665
sf-IS-request-transfer-receive-htm,513
sf-IS-sales-ops-htm,374
sf-IS-sales-reps-htm,453
sf-IS-shortfall-projections-htm,864
sf-issue-member-voucher-htm,381
sf-issue-voucher-flow-htm,438
sf-issue-voucher-for-members-htm,581
sf-issue-voucher-htm,667
sf-it-service-center-htm,"1,352"
sf-jigsaw-int-adding-accounts-map-htm,724
sf-jigsaw-int-adding-contacts-as-leads-htm,672
sf-jigsaw-int-adding-contacts-from-account-htm,669
sf-jigsaw-int-adding-contacts-from-account-lex-htm,681
sf-jigsaw-int-adding-contacts-from-jigsaw-tab-htm,727
sf-jigsaw-int-adding-guidelines-htm,629
sf-jigsaw-int-admin-faq-htm,617
sf-jigsaw-int-api-preferences-htm,941
sf-jigsaw-int-button-preferences-htm,687
sf-jigsaw-int-default-field-mappings-htm,903
sf-jigsaw-int-enabling-clean-corp-premium-htm,801
sf-jigsaw-int-enabling-users-htm,"1,076"
sf-jigsaw-int-get-prospecting-insights-for-account-htm,704
sf-jigsaw-int-industry-selector-htm,903
sf-jigsaw-int-jigsaw-understanding-search-htm,876
sf-jigsaw-int-mapping-fields-htm,"3,545"
sf-jigsaw-int-premium-setting-up-map-htm,700
sf-jigsaw-int-prospecting-insights-details-htm,606
sf-jigsaw-int-respecting-do-not-contact-settings-htm,827
sf-jigsaw-int-see-more-prospecting-insights-details-htm,744
sf-jigsaw-int-setting-up-jigsaw-reports-htm,907
sf-jigsaw-int-setting-up-map-htm,930
sf-jigsaw-int-understanding-field-mapping-htm,977
sf-jigsaw-int-understanding-industry-mapping-htm,781
sf-jigsaw-int-understanding-licenses-limits-htm,"1,004"
sf-jigsaw-int-user-faq-htm,643
sf-jigsaw-int-using-search-modifiers-htm,799
sf-jigsaw-int-working-with-error-log-files-htm,620
sf-jigsaw-integration-duplicates-guidelines-htm,804
sf-join-loyalty-program-widget-htm,239
sf-join-promotion-widget-htm,160
sf-journal-type-subtype-htm,322
sf-kanban-configuration-htm,"10,571"
sf-kanban-considerations-admin-htm,"3,495"
sf-kanban-considerations-htm,"5,446"
sf-kanban-htm,"5,294"
sf-kanban-use-htm,"5,314"
sf-key-components-htm,609
sf-key-decision-table-terms-in-business-rules-engine-htm,604
sf-keyboard-shortcuts-htm,635
sf-know-your-applicant-s-documents-htm,99
sf-knowledge-actions-create-htm,"1,891"
sf-knowledge-admin-tricks-examples-casesearch-htm,"1,783"
sf-knowledge-admin-tricks-examples-videos-htm,"1,218"
sf-knowledge-agent-article-contents-classic-htm,728
sf-knowledge-agent-article-contents-lex-htm,"1,623"
sf-knowledge-agent-public-url-htm,"1,381"
sf-knowledge-article-actions-htm,"1,795"
sf-knowledge-article-archive-htm,"1,746"
sf-knowledge-article-create-htm,"6,444"
sf-knowledge-article-delete-htm,"2,067"
sf-knowledge-article-importer-02csv-htm,"4,524"
sf-knowledge-article-importer-03parameters-htm,"1,593"
sf-knowledge-article-importer-04zip-htm,"2,083"
sf-knowledge-article-importer-05status-htm,"1,305"
sf-knowledge-article-importer-htm,"6,977"
sf-knowledge-article-layouts-create-htm,"1,885"
sf-knowledge-article-manage-htm,"2,290"
sf-knowledge-article-publish-htm,"2,989"
sf-knowledge-article-smartlink-lex-htm,"1,927"
sf-knowledge-article-templates-create-htm,"1,804"
sf-knowledge-article-translation-htm,"1,145"
sf-knowledge-article-translation-lex-htm,"3,052"
sf-knowledge-article-type-validation-htm,"1,402"
sf-knowledge-article-types-create-htm,"2,533"
sf-knowledge-article-types-delete-htm,"1,104"
sf-knowledge-article-types-manage-htm,"3,915"
sf-knowledge-article-versions-htm,"2,724"
sf-knowledge-articles-htm,"3,840"
sf-knowledge-caseclose-apex-htm,962
sf-knowledge-category-assignment-htm,989
sf-knowledge-category-mapping-htm,"2,994"
sf-knowledge-compare-classic-lightning-htm,"3,219"
sf-knowledge-compare-versions-htm,"1,281"
sf-knowledge-create-anchors-htm,"2,100"
sf-knowledge-custom-field-fls-htm,"1,455"
sf-knowledge-custom-field-rta-smartlink-htm,"3,025"
sf-knowledge-custom-field-rta-smartlink-manual-htm,"1,405"
